51235,0,0,0,8,0,0,0,0,0,0,0,203.5126,0,0,0,3,51441,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,1200
51260,0,0,0,0,0,0,0,0,0,0,0,203.0126,0,0,0,3,51468,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.671,0,0,0,3,0,1225
51285,0,0,0,0,0,0,0,0,0,0,0,204.0644,0,0,0,3,51494,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,1250
51310,0,0,0,1023,1023,1023,0,0,0,0,0,204.5816,0,0,0,3,51521,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,1275
51336,0,0,0,0,0,0,0,0,0,0,(error),204.6333,0,0,0,3,51547,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,1300
51361,0,0,0,0,0,0,0,0,0,0,0,-2.9183,0,0,0,3,51574,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,1325
51386,0,0,0,0,0,0,0,0,0,0,0,219.7885,0,0,0,3,51600,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,1350
51411,0,0,0,1023,1023,1023,0,0,0,0,0,203.5644,0,0,0,3,51627,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1375
51437,0,0,0,0,0,0,1023,1023,1023,0,(error),-2.6424,0,0,0,3,51653,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,1400
51463,0,0,0,0,0,0,0,0,0,0,0,202.7713,0,0,0,3,51680,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,1425
51488,0,0,0,0,0,0,0,0,0,0,0,203.1161,0,0,0,3,51706,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,1450
51513,0,0,0,1023,1023,1023,0,0,0,0,0,-3.0562,0,0,0,3,51733,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1475
51538,0,0,0,0,0,0,1023,1023,1023,0,(error),219.8057,0,0,0,3,51759,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1500
51564,0,0,0,0,2,0,0,0,0,0,0,203.2195,0,0,0,3,51785,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5702,0,0,0,3,0,1525
51589,0,0,0,128,0,0,0,0,0,0,0,204.1161,0,0,0,3,51812,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1550
51614,0,0,0,0,0,0,0,0,0,0,0,-0.5218,0,0,0,3,51838,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,1575
51639,0,0,0,0,0,0,0,0,0,0,0,203.754,0,0,0,3,51864,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1600
51664,0,0,0,0,0,0,0,0,0,0,0,-3.4183,0,0,0,3,51890,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,1625
51689,0,0,0,0,0,0,0,0,0,0,0,219.1506,0,0,0,3,51917,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,1650
51714,0,0,0,0,0,0,0,0,0,0,0,203.7885,0,0,0,3,51943,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,1675
51739,0,0,0,0,0,0,0,0,0,0,0,204.2885,0,0,0,3,51970,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,1700
51764,0,0,0,128,0,0,0,0,0,0,0,-3.6252,0,0,0,3,51997,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,1725
51789,0,0,0,1023,1023,1023,1023,1023,1023,0,(error),204.1333,0,0,0,3,52024,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.6883,0,0,0,3,0,1750
51816,0,0,0,0,0,0,0,0,0,0,0,203.8057,0,0,0,3,52050,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,1775
51841,0,0,0,0,0,0,0,0,0,0,0,220.5644,0,0,0,3,52076,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1800
51866,0,0,0,0,0,0,0,0,0,0,0,204.1506,0,0,0,3,52102,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1825
51891,0,0,0,1023,1023,1023,1023,1023,1023,0,(error),204.0471,0,0,0,3,52128,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,1850
51918,0,0,0,0,0,0,0,0,0,0,0,205.0816,0,0,0,3,52154,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,1875
51943,0,0,0,0,0,0,0,0,0,0,0,205.4954,0,0,0,3,52181,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,1900
51968,0,0,0,0,0,0,0,0,0,0,0,221.7195,0,0,0,3,52208,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,1925
51993,0,0,0,0,0,0,1023,1023,1023,0,(error),219.685,0,0,0,3,52235,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,1950
52019,0,0,0,0,0,0,0,0,0,0,0,187.6506,0,0,0,3,52262,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,1975
52044,0,0,0,0,0,0,0,0,0,0,0,185.823,0,0,0,3,52289,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2000
52069,0,0,0,0,0,0,0,0,0,0,0,188.2368,0,0,0,3,52315,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.3607,0,0,0,3,0,2025
52094,0,0,0,0,0,0,0,0,0,0,0,186.9954,0,0,0,3,52341,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2050
52119,0,0,0,0,0,0,0,0,0,0,0,10.9781,0,0,0,3,52367,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,2075
52144,0,0,0,0,0,0,0,0,0,0,(error),188.6333,0,0,0,3,52394,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,2100
52169,0,0,0,0,0,0,0,0,0,0,0,185.7713,0,0,0,3,52421,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,2125
52194,0,0,0,0,0,0,0,0,0,0,0,186.5816,0,0,0,3,52448,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2150
52219,0,0,0,0,0,0,0,0,0,0,0,186.5299,0,0,0,3,52474,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,2175
52244,0,0,0,1023,1023,1023,1023,1023,1023,0,(error),13.5126,0,0,0,3,52501,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2200
52271,0,0,0,0,0,0,0,0,0,0,0,186.5471,0,0,0,3,52527,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,2225
52296,0,0,0,0,0,0,0,0,0,0,0,186.5988,0,0,0,3,52553,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,2250
52321,0,0,0,0,0,0,0,0,0,0,0,186.9954,0,0,0,3,52580,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,2275
52346,0,0,0,1023,1023,1023,1023,1023,1023,0,(error),187.4264,0,0,0,3,52606,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2300
52373,0,0,0,0,0,0,0,0,0,0,0,188.3057,0,0,0,3,52632,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,2325
52398,0,0,0,0,0,0,0,0,0,0,0,186.185,0,0,0,3,52659,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2572,0,0,0,3,0,2350
52423,0,0,0,0,0,0,0,0,0,0,0,186.2023,0,0,0,3,52685,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,2375
52448,0,0,0,1023,1023,1023,1023,1023,1023,0,0,186.5988,0,0,0,3,52712,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,2400
52474,0,0,0,0,0,0,0,0,0,0,0,191.2885,0,0,0,3,52739,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,2425
52499,0,0,0,0,0,0,0,0,0,0,0,184.5816,0,0,0,3,52766,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,2450
52524,0,0,0,32,0,0,0,0,0,0,0,186.1333,0,0,0,3,52792,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.6883,0,0,0,3,0,2475
52549,0,0,0,0,0,0,0,0,0,0,0,186.1678,0,0,0,3,52818,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2572,0,0,0,3,0,2500
52574,0,0,0,2,0,0,0,0,0,0,0,192.7885,0,0,0,3,52844,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,2525
52599,0,0,0,0,0,0,0,0,0,0,0,192.7713,0,0,0,3,52871,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,2550
52624,0,0,0,0,0,0,0,0,0,0,(error),193.1161,0,0,0,3,52898,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,2575
52649,0,0,0,0,0,0,0,0,0,0,0,186.2023,0,0,0,3,52925,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,2600
52674,0,0,0,0,0,0,0,0,0,0,0,186.5299,0,0,0,3,52952,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5702,0,0,0,3,0,2625
52699,0,0,0,1023,1023,1023,0,0,0,0,0,187.323,0,0,0,3,52979,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2650
52725,0,0,0,0,0,0,1023,1023,1023,0,(error),187.4264,0,0,0,3,53005,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,2675
52751,0,0,0,0,0,0,0,0,0,0,0,185.7885,0,0,0,3,53031,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,2700
52776,0,0,0,0,0,0,0,0,0,0,0,187.4609,0,0,0,3,53058,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,2725
52801,0,0,0,1023,1023,1023,0,0,0,0,0,187.254,0,0,0,3,53085,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,2750
52827,0,0,0,0,0,0,1023,1023,1023,0,(error),187.4092,0,0,0,3,53112,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,2775
52853,0,0,0,0,0,0,0,0,0,0,0,185.7885,0,0,0,3,53139,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2572,0,0,0,3,0,2800
52878,0,0,0,0,0,0,0,0,0,0,0,202.8919,0,0,0,3,53165,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2825
52903,0,0,0,1023,1023,1023,0,0,0,0,0,187.4092,0,0,0,3,53191,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2850
52929,0,0,0,0,0,0,1023,1023,1023,0,(error),184.6506,0,0,0,3,53217,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,2875
52955,0,0,0,0,0,0,0,0,0,0,0,181.323,0,0,0,3,53244,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,2900
52980,0,0,0,0,0,0,0,0,0,0,0,183.9264,0,0,0,3,53271,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2925
53005,0,0,0,0,0,0,0,0,0,0,0,187.7023,0,0,0,3,53297,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2950
53030,0,0,0,0,0,0,0,0,0,0,0,186.8747,0,0,0,3,53323,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,2975
53055,0,0,0,0,0,0,0,0,0,0,0,187.3919,0,0,0,3,53349,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.3607,0,0,0,3,0,3000
53080,0,0,0,0,0,0,0,0,0,0,(error),187.8402,0,0,0,3,53375,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.3607,0,0,0,3,0,3025
53105,0,0,0,0,0,0,0,0,0,0,0,186.5988,0,0,0,3,53401,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3050
53130,0,0,0,0,0,0,0,0,0,0,0,193.6678,0,0,0,3,53427,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,3075
53155,0,0,0,0,0,0,0,0,0,0,0,193.2885,0,0,0,3,53454,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3100
53180,0,0,0,1023,1023,1023,1023,1023,1023,0,(error),193.1161,0,0,0,3,53481,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,3125
53207,0,0,0,0,0,0,0,0,0,0,0,193.3057,0,0,0,3,53508,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3150
53232,0,0,0,0,0,0,0,0,0,0,0,187.4092,0,0,0,3,53534,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3175
53257,0,0,0,0,0,0,0,0,0,0,0,186.5816,0,0,0,3,53560,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3200
53282,0,0,0,1023,1023,1023,1023,1023,1023,0,(error),186.1678,0,0,0,3,53587,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3225
53309,0,0,0,0,0,0,0,0,0,0,0,186.9954,0,0,0,3,53614,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,3250
53334,0,0,0,0,0,0,0,0,0,0,0,186.9781,0,0,0,3,53641,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,3275
53359,0,0,0,0,0,0,0,0,0,0,0,186.185,0,0,0,3,53668,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.24,0,0,0,3,0,3300
53384,0,0,0,1023,1023,1023,1023,1023,1023,0,0,187.4264,0,0,0,3,53694,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,3325
53410,0,0,0,0,0,0,0,0,0,0,0,190.4609,0,0,0,3,53721,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3350
53435,0,0,0,0,0,0,0,0,0,0,0,183.3057,0,0,0,3,53748,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2572,0,0,0,3,0,3375
53460,0,0,0,0,0,0,0,0,0,0,0,187.4437,0,0,0,3,53774,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3400
53485,0,0,0,0,0,0,0,0,0,0,0,187.1161,0,0,0,3,53801,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.671,0,0,0,3,0,3425
53510,0,0,0,0,0,0,0,0,0,0,0,187.0644,0,0,0,3,53827,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,3450
53535,0,0,0,0,0,0,0,0,0,0,0,187.3574,0,0,0,3,53854,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,3475
53560,0,0,0,0,0,0,0,0,0,0,(error),186.6161,0,0,0,3,53881,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.3262,0,0,0,3,0,3500
53585,0,0,0,0,0,0,0,0,0,0,0,185.8402,0,0,0,3,53907,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,3525
53610,0,0,0,0,0,0,0,0,0,0,0,189.1333,0,0,0,3,53934,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3550
53635,0,0,0,1023,1023,1023,0,0,0,0,0,220.4092,0,0,0,3,53960,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3575
53661,0,0,0,0,0,0,1023,1023,1023,0,(error),186.4437,0,0,0,3,53987,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.6883,0,0,0,3,0,3600
53687,0,0,0,0,0,0,0,0,0,0,0,13.7885,0,0,0,3,54013,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,3625
53712,0,0,0,0,0,0,0,0,0,0,0,186.7023,0,0,0,3,54040,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2572,0,0,0,3,0,3650
53737,0,0,0,1023,1023,1023,0,0,0,0,0,188.2023,0,0,0,3,54066,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3675
53763,0,0,0,0,0,0,1023,1023,1023,0,(error),194.6161,0,0,0,3,54092,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3700
53789,0,0,0,0,0,0,0,0,0,0,0,188.754,0,0,0,3,54119,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,3725
53814,0,0,0,0,0,0,0,0,0,0,0,188.2885,0,0,0,3,54146,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3750
53839,0,0,0,1023,1023,1023,0,0,0,0,0,187.0126,0,0,0,3,54172,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.5875,0,0,0,3,0,3775
53865,0,0,0,0,0,0,1023,1023,1023,0,(error),190.5988,0,0,0,3,54199,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.553,0,0,0,3,0,3800
53891,0,0,0,0,0,0,0,0,0,0,0,182.6161,0,0,0,3,54226,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3825
53916,0,0,0,0,0,0,0,0,0,0,0,183.7713,0,0,0,3,54252,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1737,0,0,0,3,0,3850
53941,0,0,0,0,0,0,0,0,0,0,0,185.8057,0,0,0,3,54279,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,3875
53966,0,0,0,0,0,0,0,0,0,0,0,188.254,0,0,0,3,54306,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1392,0,0,0,3,0,3900
53991,0,0,0,0,0,0,0,0,0,0,0,189.1506,0,0,0,3,54333,0,0,0,1023,1023,1023,1023,1023,1023,0,0,-0.1565,0,0,0,3,0,3925
54016,0,0,0,0,0,0,0,0,0,0,(error),187.4954,0,0,0,3,54360,0,0,0,1023,1023,1023,1023,1023,1023,0,0,0.2745,0,0,0,3,0,3950
